,state,numcol,yieldpercol,yieldpercol_kg,totalprod,totalprod_kg,totalprod_to,stocks,stocks_to,priceperlb,priceperkg,pricepertonne,prodvalue,year,StateName,Region,FIPS,CLOTHIANIDIN,IMIDACLOPRID,THIAMETHOXAM,ACETAMIPRID,THIACLOPRID,AllNeonic
66,AZ,25000.0,64,29.02991168,1600000.0,725747.792,725.747792,336000.0,152.40703632,1.26,2.7778245035294575,2777.8245035294576,2016000.0,2008,Arizona,West,4,0.0,8541.8,190.8,1791.8,0.0,10524.4
67,AZ,26000.0,39,17.69010243,1014000.0,459942.66318000003,459.94266318,193000.0,87.54332741,1.92,4.2328754339496495,4232.875433949649,1947000.0,2014,Arizona,West,4,2262.1,15137.4,1680.7,569.1,0.0,19649.3
68,AZ,26000.0,49,22.22602613,1274000.0,577876.67938,577.87667938,306000.0,138.79926522,2.03,4.475383922353014,4475.383922353015,2586000.0,2015,Arizona,West,4,223.1,13254.2,340.1,1319.1,0.0,15136.5
69,AZ,27000.0,46,20.86524902,1242000.0,563361.72354,563.36172354,261000.0,118.38760857,1.97,4.343106565042088,4343.106565042089,2447000.0,2016,Arizona,West,4,,,,,,
70,AZ,29000.0,36,16.329325320000002,1044000.0,473550.43428000004,473.55043428,251000.0,113.85168487,1.96,4.3210603388236,4321.0603388236,2046000.0,2013,Arizona,West,4,2139.8,15241.6,226.5,1961.4,0.0,19569.3
71,AZ,30000.0,64,29.02991168,1920000.0,870897.3504,870.8973503999999,902000.0,409.14031774,1.26,2.7778245035294575,2777.8245035294576,2419000.0,2007,Arizona,West,4,48.7,9038.0,304.0,679.5,0.0,10070.2
72,AZ,30000.0,65,29.48350405,1950000.0,884505.1215,884.5051215,839000.0,380.56399842999997,0.91,2.006206585882386,2006.2065858823862,1775000.0,2006,Arizona,West,4,48.7,9657.7,547.3,3470.6,0.0,13724.3
73,AZ,32000.0,55,24.947580350000003,1760000.0,798322.5712,798.3225712,774000.0,351.08049438,1.11,2.4471311102521414,2447.1311102521413,1954000.0,2004,Arizona,West,4,96.7,10884.3,257.8,1635.9,0.0,12874.7
74,AZ,35000.0,72,32.658650640000005,2520000.0,1143052.7724000001,1143.0527723999999,983000.0,445.88129971,1.34,2.95419431327736,2954.19431327736,3377000.0,2003,Arizona,West,4,0.0,9847.5,94.4,1120.2,0.0,11062.1
75,AZ,36000.0,50,22.6796185,1800000.0,816466.2660000001,816.466266,720000.0,326.5865064,1.04,2.2928075267227266,2292.807526722727,1872000.0,2005,Arizona,West,4,0.0,8633.8,141.2,2509.3,0.0,11284.3
76,AZ,38000.0,63,28.576319310000002,2394000.0,1085900.13378,1085.90013378,1197000.0,542.95006689,1.08,2.380992431596678,2380.992431596678,2586000.0,2002,Arizona,West,4,0.0,6235.4,562.2,141.6,0.0,6939.2
77,AZ,40000.0,59,26.761949830000002,2360000.0,1070477.9932000001,1070.4779932,1322000.0,599.6491131399999,0.73,1.6093745139496063,1609.3745139496064,1723000.0,2000,Arizona,West,4,0.0,10467.4,0.0,0.0,0.0,10467.4
78,AZ,43000.0,59,26.761949830000002,2537000.0,1150763.84269,1150.76384269,1142000.0,518.00248654,0.72,1.5873282877311183,1587.3282877311185,1827000.0,2001,Arizona,West,4,0.0,3713.1,19.6,0.0,0.0,3732.7
79,AZ,52000.0,62,28.12272694,3224000.0,1462381.80088,1462.38180088,1548000.0,702.16098876,0.62,1.3668660255462408,1366.866025546241,1999000.0,1999,Arizona,West,4,0.0,5171.6,0.0,0.0,0.0,5171.6
80,AZ,55000.0,60,27.2155422,3300000.0,1496854.821,1496.854821,1485000.0,673.58466945,0.64,1.4109584779832165,1410.9584779832167,2112000.0,1998,Arizona,West,4,0.0,4814.2,0.0,0.0,0.0,4814.2
81,CA,390000.0,70,31.751465900000003,27300000.0,12383071.701000001,12383.071700999999,4641000.0,2105.1221891699997,0.84,1.8518830023529715,1851.8830023529717,22932000.0,1996,California,West,6,0.0,33002.7,0.0,0.0,0.0,33002.7
82,CA,400000.0,60,27.2155422,24000000.0,10886216.88,10886.21688,6480000.0,2939.2785576,0.51,1.1243575371428756,1124.3575371428758,12240000.0,1994,California,West,6,0.0,2348.0,0.0,0.0,0.0,2348.0
83,CA,420000.0,75,34.01942775,31500000.0,14288159.655000001,14288.159655,9450000.0,4286.4478965,0.7,1.5432358352941429,1543.235835294143,22050000.0,1997,California,West,6,0.0,76719.6,0.0,0.0,0.0,76719.6
84,CA,420000.0,93,42.18409041,39060000.0,17717317.972200003,17717.3179722,4687000.0,2125.98743819,0.63,1.3889122517647288,1388.9122517647288,24608000.0,1995,California,West,6,0.0,28576.6,0.0,0.0,0.0,28576.6
85,CA,470000.0,57,25.85476509,31490000.0,14283623.7313,14283.6237313,4094000.0,1857.00716278,0.52,1.1464037633613633,1146.4037633613634,16375000.0,1992,California,West,6,,,,,,
86,CA,500000.0,90,40.8233133,45000000.0,20411656.650000002,20411.65665,7200000.0,3265.865064,0.5,1.1023113109243878,1102.311310924388,22500000.0,1993,California,West,6,,,,,,
87,CA,520000.0,63,28.576319310000002,32760000.0,14859686.0412,14859.686041199999,3276000.0,1485.96860412,0.54,1.190496215798339,1190.496215798339,17690000.0,1991,California,West,6,,,,,,
88,CA,275000.0,30,13.6077711,8250000.0,3742137.0525,3742.1370524999998,1485000.0,673.58466945,2.03,4.475383922353014,4475.383922353015,16748000.0,2015,California,West,6,143619.6,150569.3,17910.1,22852.8,0.0,334951.8
89,CA,310000.0,36,16.329325320000002,11160000.0,5062090.8492,5062.0908492,2009000.0,911.26707133,2.04,4.497430148571502,4497.430148571503,22766000.0,2016,California,West,6,,,,,,
90,CA,320000.0,39,17.69010243,12480000.0,5660832.777600001,5660.8327776,2995000.0,1358.5091481499999,2.06,4.541522601008478,4541.522601008478,25709000.0,2014,California,West,6,7845.2,134904.2,15249.1,20154.2,0.0,178152.7
91,CA,330000.0,33,14.968548210000002,10890000.0,4939620.9093,4939.6209093,2505000.0,1136.24888685,2.11,4.651753732100916,4651.753732100917,22978000.0,2013,California,West,6,6569.3,130277.0,12189.3,18075.6,0.0,167111.2
92,CA,330000.0,35,15.875732950000002,11550000.0,5238991.873500001,5238.9918735,3119000.0,1414.75460203,1.94,4.2769678863866245,4276.967886386625,22407000.0,2012,California,West,6,2898.1,112795.9,7572.1,17423.0,0.3,140689.4
93,CA,335000.0,41,18.59728717,13735000.0,6230091.201950001,6230.09120195,2198000.0,996.99602926,2.09,4.607661279663941,4607.661279663941,28706000.0,2017,California,West,6,,,,,,
94,CA,340000.0,40,18.143694800000002,13600000.0,6168856.232,6168.856232,3672000.0,1665.59118264,1.04,2.2928075267227266,2292.807526722727,14144000.0,2007,California,West,6,1.3,112185.1,2541.8,11249.3,28.7,126006.2
95,CA,355000.0,33,14.968548210000002,11715000.0,5313834.61455,5313.83461455,2109000.0,956.62630833,1.39,3.064425444369798,3064.4254443697982,16284000.0,2009,California,West,6,796.9,73976.8,4115.9,9496.4,0.0,88386.0
96,CA,360000.0,51,23.133210870000003,18360000.0,8327955.9132,8327.9559132,4039000.0,1832.0595824299999,1.39,3.064425444369798,3064.4254443697982,25520000.0,2008,California,West,6,608.0,61475.8,3394.4,36480.3,17.1,101975.6
97,CA,370000.0,48,21.772433760000002,17760000.0,8055800.4912,8055.8004912,3730000.0,1691.8995401,1.65,3.6376273260504797,3637.62732605048,29304000.0,2011,California,West,6,14229.5,112450.6,7391.2,15457.0,0.0,149528.3
98,CA,380000.0,52,23.586803240000002,19760000.0,8962985.2312,8962.9852312,7706000.0,3495.38280322,0.97,2.1384839431933123,2138.4839431933124,19167000.0,2006,California,West,6,0.0,45520.7,4963.9,13963.7,39.8,64488.1
99,CA,390000.0,45,20.41165665,17550000.0,7960546.0935,7960.5460935,5792000.0,2627.20700704,1.05,2.3148537529412145,2314.8537529412147,18428000.0,2004,California,West,6,0.0,38897.8,4439.2,15984.1,0.0,59321.1
100,CA,400000.0,75,34.01942775,30000000.0,13607771.100000001,13607.7711,9300000.0,4218.409041,0.86,1.895975454789947,1895.9754547899472,25800000.0,2005,California,West,6,0.0,42563.9,5460.7,13997.2,0.0,62021.8
101,CA,410000.0,67,30.390688790000002,27470000.0,12460182.403900001,12460.1824039,6318000.0,2865.79659366,1.55,3.4171650638656024,3417.165063865603,42579000.0,2010,California,West,6,1410.8,93949.9,4521.7,11462.0,0.0,111344.4
102,CA,440000.0,70,31.751465900000003,30800000.0,13970644.996000001,13970.644995999999,11396000.0,5169.13864852,0.59,1.3007273468907776,1300.7273468907777,18172000.0,2000,California,West,6,0.0,30796.5,0.0,0.0,0.0,30796.5
103,CA,450000.0,83,37.648166710000005,37350000.0,16941675.019500002,16941.6750195,12326000.0,5590.97955262,0.62,1.3668660255462408,1366.866025546241,23157000.0,1998,California,West,6,0.0,61047.2,0.0,0.0,0.0,61047.2
104,CA,460000.0,61,27.66913457,28060000.0,12727801.9022,12727.801902199999,7857000.0,3563.87525109,0.69,1.5211896090756551,1521.1896090756552,19361000.0,2001,California,West,6,0.0,35178.6,0.0,0.0,0.0,35178.6
105,CA,465000.0,60,27.2155422,27900000.0,12655227.123000002,12655.227123,9486000.0,4302.77722182,0.55,1.2125424420168267,1212.5424420168267,15345000.0,1999,California,West,6,0.0,41778.9,0.0,0.0,0.0,41778.9
106,CA,470000.0,50,22.6796185,23500000.0,10659420.695,10659.420694999999,3525000.0,1598.91310425,1.32,2.910101860840384,2910.1018608403842,31020000.0,2002,California,West,6,0.0,36653.3,5021.8,3007.5,0.0,44682.6
107,CA,480000.0,67,30.390688790000002,32160000.0,14587530.6192,14587.530619199999,6432000.0,2917.50612384,1.39,3.064425444369798,3064.4254443697982,44702000.0,2003,California,West,6,0.0,38511.7,4615.1,12293.0,0.0,55419.8
108,CO,30000.0,74,33.56583538,2220000.0,1006975.0614,1006.9750614,1132000.0,513.4665628399999,0.85,1.8739292285714593,1873.9292285714594,1887000.0,1996,Colorado,West,8,0.0,669.3,0.0,0.0,0.0,669.3
109,CO,35000.0,55,24.947580350000003,1925000.0,873165.3122500001,873.1653122499999,982000.0,445.42770734,0.82,1.8077905499159959,1807.790549915996,1579000.0,1997,Colorado,West,8,0.0,4357.9,0.0,0.0,0.0,4357.9
110,CO,45000.0,60,27.2155422,2700000.0,1224699.399,1224.6993989999999,1404000.0,636.84368748,0.73,1.6093745139496063,1609.3745139496064,1971000.0,1995,Colorado,West,8,0.0,655.2,0.0,0.0,0.0,655.2
111,CO,45000.0,76,34.47302012,3420000.0,1551285.9054,1551.2859054,1813000.0,822.36296681,0.56,1.2345886682353144,1234.5886682353146,1915000.0,1994,Colorado,West,8,,,,,,
112,CO,50000.0,79,35.83379723,3950000.0,1791689.8615,1791.6898615,514000.0,233.14647818,0.63,1.3889122517647288,1388.9122517647288,2489000.0,1991,Colorado,West,8,,,,,,
113,CO,52000.0,74,33.56583538,3848000.0,1745423.43976,1745.42343976,847000.0,384.19273739,0.59,1.3007273468907776,1300.7273468907777,2270000.0,1992,Colorado,West,8,,,,,,
114,CO,53000.0,73,33.11224301,3869000.0,1754948.87953,1754.9488795299999,1161000.0,526.62074157,0.58,1.27868112067229,1278.6811206722898,2244000.0,1993,Colorado,West,8,,,,,,
115,CO,23000.0,80,36.287389600000004,1840000.0,834609.9608,834.6099608,791000.0,358.79156467,1.35,2.9762405394958473,2976.2405394958478,2484000.0,2004,Colorado,West,8,1861.5,1657.0,1847.5,0.0,0.0,5366.0
116,CO,24000.0,60,27.2155422,1440000.0,653173.0128,653.1730128,576000.0,261.26920512,1.29,2.843963182184921,2843.963182184921,1858000.0,2002,Colorado,West,8,0.0,1213.2,353.6,0.0,0.0,1566.8
117,CO,24000.0,86,39.00894382,2064000.0,936214.65168,936.21465168,722000.0,327.49369114,1.4,3.0864716705882858,3086.471670588286,2890000.0,2003,Colorado,West,8,0.0,381.1,485.3,0.0,0.0,866.4
118,CO,25000.0,48,21.772433760000002,1200000.0,544310.844,544.310844,468000.0,212.28122915999998,2.07,4.563568827226965,4563.568827226965,2484000.0,2012,Colorado,West,8,12283.8,3915.9,5185.3,0.0,0.0,21385.0
119,CO,26000.0,43,19.50447191,1118000.0,507116.26966000005,507.11626966,324000.0,146.96392788,2.1,4.629707505882429,4629.707505882429,2348000.0,2013,Colorado,West,8,9791.5,3276.3,6200.5,0.0,0.0,19268.3
120,CO,26000.0,55,24.947580350000003,1430000.0,648637.0891,648.6370891,529000.0,239.95036373,0.71,1.5652820615126306,1565.282061512631,1015000.0,2001,Colorado,West,8,0.0,1575.0,9.8,0.0,0.0,1584.8
121,CO,27000.0,37,16.78291769,999000.0,453138.77763,453.13877763,200000.0,90.718474,2.11,4.651753732100916,4651.753732100917,2108000.0,2014,Colorado,West,8,8658.2,1140.7,8689.7,0.0,0.0,18488.6
122,CO,27000.0,45,20.41165665,1215000.0,551114.72955,551.11472955,656000.0,297.55659472,1.51,3.3289801589916515,3328.9801589916515,1835000.0,2008,Colorado,West,8,4894.1,960.4,2425.9,12.2,0.0,8292.6
123,CO,27000.0,72,32.658650640000005,1944000.0,881783.5672800001,881.7835672799999,1594000.0,723.02623778,0.7,1.5432358352941429,1543.235835294143,1361000.0,1998,Colorado,West,8,0.0,1724.5,0.0,0.0,0.0,1724.5
124,CO,27000.0,76,34.47302012,2052000.0,930771.54324,930.77154324,1436000.0,651.3586433199999,0.68,1.4991433828571676,1499.1433828571678,1395000.0,1999,Colorado,West,8,0.0,913.9,0.0,0.0,0.0,913.9
125,CO,28000.0,53,24.04039561,1484000.0,673131.0770800001,673.13107708,326000.0,147.87111262,1.43,3.152610349243749,3152.610349243749,2122000.0,2009,Colorado,West,8,7375.4,2561.9,2176.0,0.0,0.0,12113.3
126,CO,28000.0,70,31.751465900000003,1960000.0,889041.0452,889.0410452,902000.0,409.14031774,0.97,2.1384839431933123,2138.4839431933124,1901000.0,2005,Colorado,West,8,5369.9,2381.9,622.5,0.0,0.0,8374.3
127,CO,29000.0,51,23.133210870000003,1479000.0,670863.11523,670.86311523,399000.0,180.98335563,2.26,4.982447125378233,4982.447125378233,3343000.0,2015,Colorado,West,8,0.0,4567.8,207.0,0.0,0.0,4774.8
128,CO,29000.0,60,27.2155422,1740000.0,789250.7238,789.2507238,957000.0,434.08789809,0.62,1.3668660255462408,1366.866025546241,1079000.0,2000,Colorado,West,8,0.0,263.8,0.0,0.0,0.0,263.8
129,CO,31000.0,51,23.133210870000003,1581000.0,717129.53697,717.12953697,838000.0,380.11040606,1.15,2.535316015126092,2535.316015126092,1818000.0,2007,Colorado,West,8,2223.3,1794.0,1077.1,0.0,0.0,5094.4
130,CO,31000.0,55,24.947580350000003,1705000.0,773374.9908500001,773.37499085,443000.0,200.94141991,2.0,4.409245243697551,4409.245243697552,3410000.0,2011,Colorado,West,8,20234.1,3789.6,3456.8,0.0,0.0,27480.5
131,CO,32000.0,40,18.143694800000002,1280000.0,580598.2336,580.5982336,282000.0,127.91304834,2.24,4.938354672941258,4938.354672941258,2867000.0,2016,Colorado,West,8,,,,,,
132,CO,33000.0,43,19.50447191,1419000.0,643647.5730300001,643.64757303,284000.0,128.82023308,2.06,4.541522601008478,4541.522601008478,2923000.0,2017,Colorado,West,8,,,,,,
133,CO,34000.0,56,25.40117272,1904000.0,863639.87248,863.63987248,533000.0,241.76473321,1.52,3.351026385210139,3351.0263852101393,2894000.0,2010,Colorado,West,8,16623.2,3435.3,4125.3,0.0,0.0,24183.8
134,CO,36000.0,75,34.01942775,2700000.0,1224699.399,1224.6993989999999,1458000.0,661.33767546,1.04,2.2928075267227266,2292.807526722727,2808000.0,2006,Colorado,West,8,3165.9,883.8,1464.0,0.0,0.0,5513.7
135,FL,200000.0,113,51.255937810000006,22600000.0,10251187.562,10251.187562,2712000.0,1230.14250744,0.5,1.1023113109243878,1102.311310924388,11300000.0,1993,Florida,South,12,,,,,,
136,FL,220000.0,104,47.173606480000004,22880000.0,10378193.4256,10378.1934256,2517000.0,1141.69199529,0.53,1.1684499895798512,1168.4499895798513,12126000.0,1992,Florida,South,12,,,,,,
137,FL,225000.0,83,37.648166710000005,18675000.0,8470837.509750001,8470.83750975,1307000.0,592.84522759,0.53,1.1684499895798512,1168.4499895798513,9898000.0,1991,Florida,South,12,,,,,,
138,FL,230000.0,84,38.10175908,19320000.0,8763404.5884,8763.4045884,2898000.0,1314.51068826,0.47,1.0361726322689244,1036.1726322689246,9080000.0,1994,Florida,South,12,0.0,3039.4,0.0,0.0,0.0,3039.4
139,FL,230000.0,86,39.00894382,19780000.0,8972057.0786,8972.057078599999,1780000.0,807.3944186,0.64,1.4109584779832165,1410.9584779832167,12659000.0,1995,Florida,South,12,0.0,4828.5,0.0,0.0,0.0,4828.5
140,FL,240000.0,67,30.390688790000002,16080000.0,7293765.3096,7293.7653095999995,2734000.0,1240.12153958,0.73,1.6093745139496063,1609.3745139496064,11738000.0,1997,Florida,South,12,0.0,9347.5,0.0,0.0,0.0,9347.5
141,FL,240000.0,105,47.62719885,25200000.0,11430527.724000001,11430.527724,2268000.0,1028.74749516,0.86,1.895975454789947,1895.9754547899472,21672000.0,1996,Florida,South,12,0.0,12278.0,0.0,0.0,0.0,12278.0
142,FL,150000.0,79,35.83379723,11850000.0,5375069.5845,5375.0695845,1304000.0,591.48445048,1.32,2.910101860840384,2910.1018608403842,15642000.0,2008,Florida,South,12,134.3,31040.8,2152.0,181.1,0.0,33508.2
143,FL,160000.0,71,32.20505827,11360000.0,5152809.3232,5152.8093232,1363000.0,618.24640031,0.99,2.1825763956302877,2182.576395630288,11246000.0,2007,Florida,South,12,84.4,42580.1,933.8,16.5,0.0,43614.8
144,FL,160000.0,86,39.00894382,13760000.0,6241431.0112000005,6241.4310112,2477000.0,1123.54830049,0.87,1.918021681008435,1918.021681008435,11971000.0,2005,Florida,South,12,7.9,26821.9,1887.8,93.5,0.0,28811.1
145,FL,170000.0,68,30.84428116,11560000.0,5243527.7972,5243.527797199999,1618000.0,733.91245466,1.42,3.130564123025261,3130.564123025262,16415000.0,2009,Florida,South,12,96.3,31796.6,2237.5,734.4,0.0,34864.8
146,FL,170000.0,81,36.74098197,13770000.0,6245966.934900001,6245.9669349,1790000.0,811.9303423,1.0,2.2046226218487757,2204.622621848776,13770000.0,2006,Florida,South,12,85.4,20595.0,625.4,156.2,0.0,21462.0
147,FL,180000.0,61,27.66913457,10980000.0,4980444.2226,4980.4442226,988000.0,448.14926156,1.68,3.703766004705943,3703.7660047059435,18446000.0,2011,Florida,South,12,358.2,38183.4,13523.4,469.8,0.0,52534.8
148,FL,193000.0,64,29.02991168,12352000.0,5602772.95424,5602.77295424,1235000.0,560.18657695,1.84,4.056505624201748,4056.5056242017477,22728000.0,2012,Florida,South,12,657.7,45642.4,11270.7,487.6,0.0,58058.4
149,FL,200000.0,69,31.29787353,13800000.0,6259574.706,6259.574705999999,1794000.0,813.74471178,1.56,3.4392112900840903,3439.2112900840903,21528000.0,2010,Florida,South,12,238.5,29766.4,3700.1,290.7,0.0,33995.7
150,FL,205000.0,43,19.50447191,8815000.0,3998416.7415500004,3998.41674155,529000.0,239.95036373,2.4,5.291094292437061,5291.094292437062,21156000.0,2017,Florida,South,12,,,,,,
151,FL,205000.0,98,44.45205226,20090000.0,9112670.7133,9112.6707133,2009000.0,911.26707133,1.02,2.248715074285751,2248.7150742857516,20492000.0,2004,Florida,South,12,0.0,15851.0,1146.7,0.0,0.0,16997.7
152,FL,210000.0,71,32.20505827,14910000.0,6763062.2367,6763.0622367,1491000.0,676.30622367,1.32,2.910101860840384,2910.1018608403842,19681000.0,2003,Florida,South,12,0.0,35597.6,0.0,0.0,0.0,35597.6
153,FL,215000.0,50,22.6796185,10750000.0,4876117.9775,4876.1179775,538000.0,244.03269505999998,2.43,5.357232971092525,5357.232971092526,26123000.0,2016,Florida,South,12,93.8,52580.4,11642.4,1.8,0.0,64318.4
154,FL,220000.0,100,45.359237,22000000.0,9979032.14,9979.03214,3432000.0,1556.7290138399999,0.64,1.4109584779832165,1410.9584779832167,14080000.0,2001,Florida,South,12,0.0,9378.8,0.0,0.0,0.0,9378.8
155,FL,220000.0,54,24.49398798,11880000.0,5388677.3556,5388.6773556,832000.0,377.38885184,1.97,4.343106565042088,4343.106565042089,23404000.0,2015,Florida,South,12,198.9,37847.4,7991.5,712.0,0.0,46749.8
156,FL,220000.0,61,27.66913457,13420000.0,6087209.605400001,6087.209605399999,1074000.0,487.15820537999997,2.03,4.475383922353014,4475.383922353015,27243000.0,2013,Florida,South,12,281.9,61532.0,13291.0,643.9,0.0,75748.8
157,FL,220000.0,93,42.18409041,20460000.0,9280499.8902,9280.4998902,2026000.0,918.97814162,1.14,2.513269788907604,2513.2697889076044,23324000.0,2002,Florida,South,12,0.0,7846.5,10.2,0.0,0.0,7856.7
158,FL,228000.0,102,46.266421740000006,23256000.0,10548744.156720001,10548.74415672,4186000.0,1898.73766082,0.53,1.1684499895798512,1168.4499895798513,12326000.0,1999,Florida,South,12,0.0,11173.8,0.0,0.0,0.0,11173.8
159,FL,230000.0,98,44.45205226,22540000.0,10223972.0198,10223.9720198,4508000.0,2044.79440396,0.64,1.4109584779832165,1410.9584779832167,14426000.0,1998,Florida,South,12,0.0,11049.1,0.0,0.0,0.0,11049.1
160,FL,232000.0,105,47.62719885,24360000.0,11049510.133200001,11049.5101332,2923000.0,1325.85049751,0.54,1.190496215798339,1190.496215798339,13154000.0,2000,Florida,South,12,0.0,6003.8,0.0,0.0,0.0,6003.8
161,FL,245000.0,60,27.2155422,14700000.0,6667807.839000001,6667.807839,1029000.0,466.74654873,2.08,4.585615053445453,4585.615053445454,30576000.0,2014,Florida,South,12,858.6,30203.3,13241.9,368.9,0.0,44672.7
162,GA,70000.0,62,28.12272694,4340000.0,1968590.8858,1968.5908858,260000.0,117.9340162,0.71,1.5652820615126306,1565.282061512631,3081000.0,1995,Georgia,South,13,0.0,0.9,0.0,0.0,0.0,0.9
163,GA,75000.0,46,20.86524902,3450000.0,1564893.6765,1564.8936764999999,587000.0,266.25872119,0.79,1.741651871260533,1741.651871260533,2726000.0,1997,Georgia,South,13,0.0,10856.3,0.0,0.0,0.0,10856.3
164,GA,75000.0,68,30.84428116,5100000.0,2313321.0870000003,2313.321087,306000.0,138.79926522,0.88,1.9400679072269227,1940.0679072269227,4488000.0,1996,Georgia,South,13,0.0,1008.8,0.0,0.0,0.0,1008.8
165,GA,80000.0,56,25.40117272,4480000.0,2032093.8176000002,2032.0938176,179000.0,81.19303423,0.61,1.344819799327753,1344.8197993277533,2733000.0,1993,Georgia,South,13,,,,,,
166,GA,80000.0,63,28.576319310000002,5040000.0,2286105.5448000003,2286.1055447999997,958000.0,434.54149046,0.57,1.256634894453802,1256.6348944538022,2873000.0,1994,Georgia,South,13,,,,,,
167,GA,85000.0,55,24.947580350000003,4675000.0,2120544.32975,2120.54432975,701000.0,317.96825137,0.66,1.455050930420192,1455.0509304201921,3086000.0,1992,Georgia,South,13,,,,,,
168,GA,102000.0,42,19.05087954,4284000.0,1943189.7130800001,1943.18971308,129000.0,58.51341573,0.63,1.3889122517647288,1388.9122517647288,2699000.0,1991,Georgia,South,13,,,,,,
169,GA,50000.0,52,23.586803240000002,2600000.0,1179340.162,1179.340162,52000.0,23.58680324,1.13,2.4912235626891164,2491.2235626891165,2938000.0,2002,Georgia,South,13,0.0,5541.3,2643.7,0.0,0.0,8185.0
170,GA,52000.0,65,29.48350405,3380000.0,1533142.2106,1533.1422106,270000.0,122.4699399,1.28,2.821916955966433,2821.9169559664333,4326000.0,2003,Georgia,South,13,0.0,11799.7,1670.2,0.0,0.0,13469.9
171,GA,55000.0,46,20.86524902,2530000.0,1147588.6961,1147.5886960999999,152000.0,68.94604024,1.67,3.681719778487455,3681.7197784874556,4225000.0,2010,Georgia,South,13,2010.1,15499.6,8551.6,45.6,10.4,26117.3
172,GA,55000.0,57,25.85476509,3135000.0,1422012.0799500002,1422.01207995,188000.0,85.27536556,0.7,1.5432358352941429,1543.235835294143,2195000.0,2001,Georgia,South,13,0.0,4127.4,0.0,0.0,0.0,4127.4
173,GA,55000.0,57,25.85476509,3135000.0,1422012.0799500002,1422.01207995,376000.0,170.55073112,0.63,1.3889122517647288,1388.9122517647288,1975000.0,2000,Georgia,South,13,0.0,3065.3,0.0,0.0,0.0,3065.3
174,GA,59000.0,49,22.22602613,2891000.0,1311335.5416700002,1311.3355416699999,434000.0,196.85908858,0.89,1.9621141334454104,1962.1141334454105,2573000.0,2005,Georgia,South,13,58.4,3524.6,3326.1,7.6,20.6,6937.3
175,GA,59000.0,51,23.133210870000003,3009000.0,1364859.44133,1364.85944133,181000.0,82.10021897,1.92,4.2328754339496495,4232.875433949649,5777000.0,2012,Georgia,South,13,2027.7,21222.0,17521.6,62.3,5.9,40839.5
176,GA,60000.0,58,26.30835746,3480000.0,1578501.4476,1578.5014476,522000.0,236.77521714,1.19,2.6235009200000428,2623.500920000043,4141000.0,2007,Georgia,South,13,3736.5,5571.6,7840.9,10.8,0.0,17159.8
177,GA,63000.0,49,22.22602613,3087000.0,1400239.64619,1400.23964619,648000.0,293.92785576,1.2,2.6455471462185307,2645.547146218531,3704000.0,2004,Georgia,South,13,4667.9,3927.7,1823.0,0.1,2.7,10421.4
178,GA,63000.0,74,33.56583538,4662000.0,2114647.62894,2114.64762894,746000.0,338.37990802,1.2,2.6455471462185307,2645.547146218531,5594000.0,2006,Georgia,South,13,1161.6,11053.7,9371.1,52.7,41.4,21680.5
179,GA,65000.0,41,18.59728717,2665000.0,1208823.66605,1208.82366605,346000.0,156.94296002,1.47,3.2407952541177,3240.7952541177006,3918000.0,2009,Georgia,South,13,2305.1,11526.9,9464.0,27.8,0.4,23324.2
180,GA,65000.0,43,19.50447191,2795000.0,1267790.67415,1267.7906741499999,196000.0,88.90410452,1.65,3.6376273260504797,3637.62732605048,4612000.0,2011,Georgia,South,13,2592.3,38017.1,17996.9,6.0,13.1,58625.4
181,GA,65000.0,51,23.133210870000003,3315000.0,1503658.70655,1503.65870655,497000.0,225.43540789,0.64,1.4109584779832165,1410.9584779832167,2122000.0,1999,Georgia,South,13,0.0,3647.8,0.0,0.0,0.0,3647.8
